Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
31-MAR-2026|MLIA|EQUITY|6615000000|286|170000|4639987390|0|10300|125154405|0|1076700|2500|190|4766401485|0|1302369760|43621376|134301952|2684660|22254422|7646609|0|276299766|1789178545
31-MAR-2026|MLPL|EQUITY|15682323987|92|1600188|1689488505|2868351|2757912|5285413210|25556455|7934225|5095058|97500|7020811404|0|332454898|0|3033489204|81641501|39801700|39851146|0|90448633|3617687082
31-MAR-2026|MLPT|EQUITY|1875000000|15025|0|1812310900|0|0|1622600|1000|2049500|0|0|1815984000|0|22563000|0|5386965|13800|34500|17735|0|31000000|59016000
31-MAR-2026|MMIX|EQUITY|4800425380|208|0|3211932790|0|0|1449585078|0|124500112|0|0|4786017980|0|59700|0|3443700|10583400|0|320600|0|0|14407400
31-MAR-2026|MMLP|EQUITY|6889134608|354|100000|6469810606|0|0|376816580|0|31763188|0|0|6878490374|0|1|563800|7946745|36140|0|1097548|0|0|9644234
31-MAR-2026|MNCN|EQUITY|15049787710|206|219802500|7542970356|25355300|0|3000093033|134656600|484712610|519600|3300|11408113299|0|598939030|291373221|366033565|51023700|1928814015|34805851|0|370683327|3641672709
31-MAR-2026|MOLI|EQUITY|2724036581|266|18450|1481266640|2445|0|408630190|42163201|30135|583|38|1932111682|0|0|0|33451186|6033|0|710800|0|0|34168019
31-MAR-2026|MORA|EQUITY|23646668691|4340|122700|15647280749|0|0|19264400|62500|11100|7500|0|15666748949|0|548033600|0|6255854410|262032|0|1175769700|0|0|7979919742
31-MAR-2026|MPIX|EQUITY|1562574308|84|0|2738200|0|0|481551808|0|0|0|0|484290008|0|0|0|925100|512000|0|1847200|0|0|3284300
31-MAR-2026|MPMX|EQUITY|4386963276|980|15934300|2768764940|2812900|0|1048357007|97419700|36269652|435000|0|3969993499|0|27971648|24097007|68845778|1555900|218550113|5315978|0|70633353|416969777
31-MAR-2026|MPOW|EQUITY|816997053|94|0|2027100|0|0|319654286|0|0|100|0|321681486|0|52907989|0|76100|76011564|0|366319914|0|0|495315567
31-MAR-2026|MPPA|EQUITY|12966640084|50|63461316|6595871462|4769200|288400|4297808255|141104900|16183|10551|0|11103330267|0|539796702|0|131656852|5393919|0|36363664|0|1149163025|1862374162
31-MAR-2026|MPRO|EQUITY|9942500000|9375|0|1000000000|0|0|1137266800|0|39|0|0|2137266839|0|61|0|58100|0|0|0|0|1467675000|1467733161
31-MAR-2026|MPXL|EQUITY|2000014667|155|0|78132100|0|0|314527047|0|2154220|0|0|394813367|0|0|0|4615800|570500|0|15000|0|0|5201300
31-MAR-2026|MRAT|EQUITY|428000000|420|0|28363800|0|0|88785600|0|0|0|0|117149400|0|0|0|1234700|1645500|0|437500|0|0|3317700
31-MAR-2026|MREI|EQUITY|517791681|995|77011953|149932541|0|24004|48882906|1808500|699185|34|86430|278445553|0|82034278|0|133289597|17559370|0|2266|0|1200360|234085871
31-MAR-2026|MSIE|EQUITY|1460007754|44|0|26370300|0|0|331558354|0|0|0|0|357928654|0|0|0|0|2079100|0|0|0|0|2079100
31-MAR-2026|MSIN|EQUITY|60676178205|630|58984100|15001441288|229803850|0|1607502915|185715500|5922625463|0|856700|23006929816|5261100|3771877356|129244558|613735785|7975200|332701468|17611321|0|2438459101|7316865889
31-MAR-2026|MSJA|EQUITY|5882352900|452|0|803611744|0|0|397859356|4673200|54000000|0|0|1260144300|0|0|0|35470800|58353400|0|2384400|0|0|96208600
31-MAR-2026|MSKY|EQUITY|1994370480|73|0|1434941600|0|0|427326533|31044300|33141647|0|0|1926454080|0|4081325|0|17327314|1124500|0|29133161|0|16250100|67916400
31-MAR-2026|MSTI|EQUITY|3139416200|1375|48343900|238700|12401400|0|155097900|62272700|177|832400|0|279187177|0|5294381|2376900|17727719|5669300|64257200|1516723|0|95386800|192229023
31-MAR-2026|MTDL|EQUITY|12276884585|565|36083110|1042188475|0|1567490|4955418035|15484405|29074844|8230|1080|6079825669|0|163027526|9340730|907990834|4556860|559859810|31631748|0|14351828|1690759336
31-MAR-2026|MTEL|EQUITY|83559677444|545|572896300|8875360230|93022094|0|1585860416|439740708|14014634|155195800|7100|11736097282|18948700|290163579|285424520|1734750070|982400|1276736474|6303871|1026200|8187316304|11801652118
31-MAR-2026|MTFN|EQUITY|31842082852|24|428059727|9614207952|417578181|8408850|7379139589|1327870946|255502191|1071951|0|19431839387|0|1454372215|0|922712865|4586603|21930|11246800|0|9927845177|12320785590
31-MAR-2026|MTLA|EQUITY|7655126330|645|374758601|1907906943|0|0|1376274643|120196176|707710439|28330|10264455|4497139587|0|25|0|68492702|1035|767300|218053181|0|0|287314243
31-MAR-2026|MTMH|EQUITY|2068526950|980|0|90711300|0|0|69368550|0|0|0|0|160079850|0|80884400|0|5831300|148900|0|2382600|0|82449300|171696500
31-MAR-2026|MTPS|EQUITY|2084850829|81|105077812|405940830|104400|0|343069741|150551611|6925487|26255|27643|1011723779|0|0|0|100|594978|0|6300|0|0|601378
31-MAR-2026|MTRA|EQUITY|770000000|244|0|27066900|0|0|122029500|0|0|0|0|149096400|0|0|0|2000000|1000000|0|17874100|0|0|20874100
31-MAR-2026|MTSM|EQUITY|232848000|500|0|64891224|0|80|16059412|0|0|0|0|80950716|0|0|0|584100|1272200|0|616000|0|0|2472300
31-MAR-2026|MTWI|EQUITY|2924486639|350|0|2562575215|0|0|271991176|0|57|0|78300|2834644748|0|26062900|0|800|0|0|63778191|0|0|89841891
31-MAR-2026|MUTU|EQUITY|3142950585|99|0|435596100|0|0|824688535|0|75|275|0|1260284985|0|0|0|5466900|3278700|0|3920000|0|0|12665600
31-MAR-2026|MYOH|EQUITY|2206312500|1325|4771300|100068738|0|0|424263397|233238800|842|0|0|762343077|0|169922698|0|57219978|6400|1049100|11612595|0|1204137402|1443948173
31-MAR-2026|MYOR|EQUITY|22358699725|1830|808296000|237241025|183569750|807675|209567689|546987415|2664440|25854575|903825|2015892394|2055100|24993256|77894002|118888042|325700|766740267|11401004|0|447713360|1450010731
31-MAR-2026|MYRX|EQUITY|86703220792|0|9799477076|4381435900|87580981|667260606|25846258459|5804601192|2381669240|65934100|19180396779|68214614333|23887400|1500469008|306000800|5531435036|123823298|2795376710|3383430019|0|4351806788|18016229059
31-MAR-2026|MYRXP|EQUITY|1120995000|0|0|1860000|0|0|939673279|0|1445000|0|172969221|1115947500|0|0|0|0|4741000|0|250000|0|0|4991000
31-MAR-2026|MYTX|EQUITY|7747281949|46|0|7224748516|0|9194500|410044179|0|13003|0|0|7644000198|0|0|0|51334600|3465900|0|900|0|0|54801400
31-MAR-2026|NAIK|EQUITY|3327394080|96|0|1832283600|0|0|1472759980|0|100|0|0|3305043680|0|647000|0|14860800|5244100|0|1598500|0|0|22350400
31-MAR-2026|NANO|EQUITY|4285440269|35|0|2330641887|0|0|1780462252|0|1798350|300|40000|4112942789|0|0|0|163826800|8379480|0|291200|0|0|172497480
31-MAR-2026|NASA|EQUITY|11004929322|38|311322093|7787913057|288676|0|1294526222|1445466550|164880801|40479|0|11004437878|0|118|0|5042|424884|0|61400|0|0|491444
31-MAR-2026|NASI|EQUITY|807400000|151|0|21120700|0|0|180953000|0|0|0|0|202073700|0|3124400|0|13436300|20728500|0|637100|0|0|37926300
31-MAR-2026|NATO|EQUITY|8001111504|615|156081050|4786308738|31745000|0|24478704|330616000|0|0|0|5329229492|0|2633647712|0|38204500|22500|0|7300|0|0|2671882012
31-MAR-2026|NAYZ|EQUITY|2550011472|66|0|1661228894|0|0|866825378|0|0|0|0|2528054272|0|2000000|0|18701500|15700|0|1240000|0|0|21957200
31-MAR-2026|NCKL|EQUITY|63098600000|1085|390421700|2588495300|53938200|0|1539889000|416875149|6098577|12530600|356000|5008604526|144518000|217727579|294705173|2153057109|1552000|1189439206|28356247|0|4199198160|8228553474
31-MAR-2026|NELY|EQUITY|2350000000|344|0|1976997100|0|0|173700600|0|0|54600|0|2150752300|0|188508800|0|921700|1490500|0|7689400|0|0|198610400
31-MAR-2026|NEST|EQUITY|4112500000|338|0|375233700|0|0|3253848200|0|100000|0|0|3629181900|0|206675000|0|215272200|55480600|0|5890300|0|0|483318100
31-MAR-2026|NETV|EQUITY|41360517722|87|0|7009098953|0|0|1010777603|0|100|100|0|8019876756|0|0|0|47284200|9653950|9300000|164515650|0|0|230753800
31-MAR-2026|NFCX|EQUITY|666667500|1825|2168300|515883480|0|0|95857900|4271500|4009300|0|0|622190480|0|3400000|0|40646120|9600|0|171300|0|250000|44477020
31-MAR-2026|NICE|EQUITY|6082020000|264|0|5835958800|0|0|241138000|0|32000|0|0|6077128800|0|138100|0|1479400|2693600|0|580100|0|0|4891200
31-MAR-2026|NICK|EQUITY|651150000|1230|0|518572500|0|0|40259400|0|148500|0|0|558980400|0|0|0|31509800|6100|0|60653700|0|0|92169600
31-MAR-2026|NICL|EQUITY|10635644907|810|1840500|241445600|0|0|2562286007|0|16457|2800|0|2805591364|0|927002|12742700|62095041|3563500|61113800|25778400|0|1333100|167553543
31-MAR-2026|NIKL|EQUITY|2523350000|280|262182600|3449988|0|0|225722854|129682836|176|0|30000|621068454|0|1391068900|0|2639000|1376896|0|100600|0|0|1395185396
31-MAR-2026|NINE|EQUITY|2157000000|122|0|2834334|0|0|1357587535|0|0|200|1000000|1361422069|0|773352631|0|16128300|5893000|0|204000|0|0|795577931
31-MAR-2026|NIPS|EQUITY|1635333332|0|126496689|579447579|0|0|254734670|576100|266170046|0|977611|1228402695|0|279888957|0|41504000|1178680|12683500|488000|0|4181500|339924637
31-MAR-2026|NIRO|EQUITY|22198871804|180|2235661400|17046575800|0|0|252679044|2393328600|152330412|0|0|22080575256|0|944468|0|18181980|6400|28455300|39862500|0|30845900|118296548
31-MAR-2026|NISP|EQUITY|22945296972|1465|32555600|998946256|0|946436|1319743883|21489200|32802642|0|0|2406484017|0|19714844894|21714816|71888589|8220386|447800017|13804739|0|20935329|20299208770
31-MAR-2026|NOBU|EQUITY|7478443899|570|0|3441259433|0|0|362967212|200000|4220324|15|0|3808646984|2991377559|14940985|0|47421036|1398800|0|539874096|0|0|3595012476
31-MAR-2026|NPGF|EQUITY|3240235840|64|0|2600610240|0|0|623744300|0|0|0|0|3224354540|0|0|0|15801000|80100|0|200|0|0|15881300
31-MAR-2026|NRCA|EQUITY|2496258344|560|0|1810943568|0|0|598080976|1846500|330180|98500|0|2411299724|0|14637520|711200|46869100|200600|0|7870200|0|0|70288620
31-MAR-2026|NSSS|EQUITY|23801568645|940|75480000|14908230000|0|0|6583963334|87051500|1129359650|0|250000|22784334484|0|321518350|7031900|33010500|26557200|6672900|10776500|0|611666811|1017234161
31-MAR-2026|NTBK|EQUITY|2700064877|67|0|1404068500|0|0|1276317227|0|50|0|100|2680385877|0|0|0|17501600|1974400|0|203000|0|0|19679000
31-MAR-2026|NUSA|EQUITY|7700000148|50|341806002|331316786|4967234|202847607|2166530742|767099603|560505715|210|2927061900|7302135799|0|0|0|4720700|1577149|0|1966500|0|0|8264349
31-MAR-2026|NZIA|EQUITY|2197540705|222|19791|283527822|112500|0|173561646|1475650|111|2433|0|458699953|0|0|0|2820200|11352|0|8200|0|1000|2840752
31-MAR-2026|OASA|EQUITY|6347220000|238|0|1520282411|0|0|4177630962|0|96624580|0|0|5794537953|0|81165100|0|120301597|1069900|0|286085450|0|64060000|552682047
31-MAR-2026|OBAT|EQUITY|680376575|348|0|22206000|0|0|225502275|0|700000|0|2800|248411075|0|0|0|711100|56200|0|1198200|0|0|1965500
31-MAR-2026|OBMD|EQUITY|805992931|248|0|16350900|0|0|376289931|0|100|0|500|392641431|0|0|0|1728100|7000|0|16400|0|0|1751500
31-MAR-2026|OCAP|EQUITY|273200000|159|0|15940100|0|0|133825600|0|0|0|10000|149775700|0|0|0|0|200|0|122948000|0|0|122948200
31-MAR-2026|OILS|EQUITY|454056563|260|0|6743400|0|0|161229138|0|25|0|0|167972563|0|0|0|596500|53800|0|1296300|0|0|1946600
31-MAR-2026|OKAS|EQUITY|2373449165|111|0|1009469546|0|0|473953027|0|810|0|0|1483423383|0|194996613|0|81604671|268020|0|2234800|0|3400290|282504394
31-MAR-2026|OLIV|EQUITY|1900073314|60|0|1359764812|0|0|463677602|0|0|0|0|1823442414|0|0|0|100|76630800|0|0|0|0|76630900
31-MAR-2026|OMED|EQUITY|27058850000|258|0|1258116500|0|0|484853100|12121200|280|0|0|1755091080|0|846523|10469197|1362525800|277800|0|1381600|0|928258000|2303758920
31-MAR-2026|OMRE|EQUITY|2945211000|755|0|1606794150|0|10000|5762286|0|500|0|0|1612566936|0|1321246472|0|1080695|0|0|6600|0|0|1322333767
31-MAR-2026|OPMS|EQUITY|1000000000|115|0|184058900|0|0|215190300|0|0|0|0|399249200|0|33500|0|450500|140100|0|126100|0|600|750800
31-MAR-2026|PACK|EQUITY|15457364874|178|0|7514084047|0|0|7065936147|0|32|1080|0|14580021306|0|68|0|407865800|319031300|0|150446400|0|0|877343568
31-MAR-2026|PADA|EQUITY|3150000000|121|0|1759796800|0|0|1142238100|0|0|372300|197997800|3100405000|0|4859000|0|42995900|188900|0|1551200|0|0|49595000
31-MAR-2026|PADI|EQUITY|11307246524|93|796564|761155599|81|0|9878075899|426353324|52957385|27530020|6376989|11153245861|0|7901340|0|50638000|9329743|0|2869080|0|7800|70745963
31-MAR-2026|PAFI|EQUITY|1611067000|0|0|5128500|0|0|306000|0|1000|0|0|5435500|0|98589490|0|0|0|0|0|0|0|98589490
31-MAR-2026|PALM|EQUITY|15732874458|362|0|9424532831|0|0|5137153471|0|125|0|0|14561686427|0|18629700|0|4926393|1113786638|0|3845300|0|30000000|1171188031
31-MAR-2026|PAMG|EQUITY|3125000000|56|0|50465200|0|0|2960328800|0|0|0|0|3010794000|0|0|0|12438500|1167500|0|600000|0|0|14206000
31-MAR-2026|PANI|EQUITY|18117025598|7525|18170342|263150182|1411622|0|571337408|16363354|5953107|50765|9200|876445980|1821830|972578848|530504|471190935|479837|9329023|210939676|0|401301306|2068171959
31-MAR-2026|PANR|EQUITY|1387500000|515|0|927459432|0|0|449034072|0|1102003|0|0|1377595507|0|0|0|3495493|426400|0|1300|0|5981300|9904493
31-MAR-2026|PANS|EQUITY|720000000|1680|0|236259950|0|51200000|236131366|15499860|8573124|0|0|547664300|0|396200|0|1309400|282400|9991600|2712000|0|44100|14735700
31-MAR-2026|PART|EQUITY|2812006719|116|0|200110400|0|0|512935019|0|0|0|0|713045419|0|697300|0|56756200|144100|0|1363700|0|0|58961300
31-MAR-2026|PBID|EQUITY|7500000000|505|0|5604684100|0|0|1885396300|0|0|400|548600|7490629400|0|1009348|928000|4048152|169600|95600|2863900|256000|0|9370600
31-MAR-2026|PBRX|EQUITY|21482028246|41|103911|7977141620|59500|0|7511879321|18909067|33392315|11333|8|15541497075|0|3866456090|0|1311241464|518998717|125000000|337600|0|101765300|5923799171
31-MAR-2026|PBSA|EQUITY|3000000000|1045|0|2574971300|0|0|207420300|990100|1735800|0|0|2785117500|0|6600200|0|153515900|49600|0|54716800|0|0|214882500
31-MAR-2026|PCAR|EQUITY|1166666700|39|305535018|156964601|9761099|0|431559875|257497474|4013214|64255|57|1165395593|0|0|0|932200|327107|0|11800|0|0|1271107
31-MAR-2026|PDES|EQUITY|715000000|530|0|647980200|0|0|66957300|0|0|0|0|714937500|0|0|0|52000|10500|0|0|0|0|62500
31-MAR-2026|PDPP|EQUITY|3061341438|306|0|76312468|0|0|2739215176|0|205|176|0|2815528025|0|0|0|874197|244931991|0|7225|0|0|245813413
31-MAR-2026|PEGE|EQUITY|2833417056|127|0|343227200|0|0|1268032906|1079400|0|0|0|1612339506|0|1200225500|0|19347900|200000|0|602700|0|701400|1221077500
31-MAR-2026|PEHA|EQUITY|840000000|260|0|476905560|0|0|339487040|0|0|100|371100|816763800|0|0|0|1111400|8000|0|288900|0|0|1408300
31-MAR-2026|PEVE|EQUITY|1765625000|496|0|921689500|0|0|87189700|26529800|0|0|65100|1035474100|0|0|0|1622800|28000|0|16000100|0|0|17650900
31-MAR-2026|PGAS|EQUITY|24241508196|1845|1702138800|101952000|99810100|2500000|1732612766|562513863|440148717|14564600|95600|4656336446|105095148|598786476|970066285|377866611|43957900|2314154553|159443957|118635390|1087995174|5776001494
31-MAR-2026|PGEO|EQUITY|41831815911|1020|220377500|2175829200|115809400|0|1247601407|265367160|12860095|8109900|330000|4046284662|3724482|6306746639|8994|133955065|7324300|130296707|73047941|0|84285121|6739389249
31-MAR-2026|PGJO|EQUITY|795859095|640|0|657152350|0|0|137310305|0|40|0|0|794462695|0|0|0|1103200|170200|0|123000|0|0|1396400
31-MAR-2026|PGLI|EQUITY|488000000|208|0|249603513|0|0|233522887|0|2099500|0|0|485225900|0|158700|0|400|0|0|2615000|0|0|2774100
31-MAR-2026|PGUN|EQUITY|5737848882|8450|0|1268857250|0|0|71610850|0|0|0|0|1340468100|0|0|0|48000|46400|0|0|0|0|94400
31-MAR-2026|PICO|EQUITY|568375000|140|0|392960503|0|0|161588175|0|5519000|0|6000|560073678|0|227000|0|800|1113022|879500|29500|0|0|2249822
31-MAR-2026|PIPA|EQUITY|3426097190|111|0|1716940100|0|0|1649894740|0|50|0|0|3366834890|0|45800|0|47708600|1655500|0|9852400|0|0|59262300
31-MAR-2026|PJAA|EQUITY|1599999998|530|0|6250318|0|0|122344974|5112585|10089|175|59|133718200|0|2104000|0|13904500|24000|0|8363500|0|1885800|26281800
31-MAR-2026|PJHB|EQUITY|1920000000|198|0|49800|0|0|473178400|0|0|100|0|473228300|0|168500|0|3260700|3090400|0|252100|0|0|6771700
31-MAR-2026|PKPK|EQUITY|1200000000|2050|0|929708618|0|0|260693082|0|500|0|0|1190402200|0|0|0|2324100|75100|1500000|5698600|0|0|9597800
31-MAR-2026|PLAN|EQUITY|896709596|30|0|1971200|0|0|269402096|0|0|200500|0|271573796|0|0|0|100|117700|0|18000|0|0|135800
31-MAR-2026|PLAS|EQUITY|1184200000|50|51830215|90973198|0|13923300|203965133|129486169|37692760|0|35062335|562933110|0|0|0|161300140|7250|10000000|56343600|0|6093000|233743990
31-MAR-2026|PLIN|EQUITY|3550000000|2510|35073700|3456525900|0|54900|29022395|0|3483505|0|0|3524160400|0|1500|0|992100|18700|341300|3275800|0|698200|5327600
31-MAR-2026|PMJS|EQUITY|13755600000|115|286114000|589750000|0|0|350750200|0|0|0|0|1226614200|0|4676904000|0|4756200|338200|0|5400|0|0|4682003800
31-MAR-2026|PMMP|EQUITY|2588300000|50|0|1111087464|0|0|1473572736|0|900|0|0|2584661100|0|898800|0|2633200|106900|0|0|0|0|3638900
31-MAR-2026|PMUI|EQUITY|5800000000|93|0|148659300|0|0|923844300|0|68614500|100|0|1141118200|0|2740600|0|5245500|5117700|0|5778000|0|0|18881800
31-MAR-2026|PNBN|EQUITY|24087645998|945|106944408|1053867547|132006101|15843134|1335651735|231889897|237973739|363148|1400074|3115939783|1|9385087176|31161773|173911659|19075339|232430458|21152967|0|204354088|10067173461
31-MAR-2026|PNBS|EQUITY|38813641319|50|31091100|49760400|4515200|5882980781|2749471123|74|33760123|501485|216700|8752296986|0|0|0|6949479371|2398800|0|2121700|0|0|6953999871
31-MAR-2026|PNGO|EQUITY|781250000|3160|0|0|0|0|781064400|0|0|0|0|781064400|0|0|0|18600|167000|0|0|0|0|185600
31-MAR-2026|PNIN|EQUITY|4068323920|760|0|96951240|245077142|0|915859158|0|38301543|36960|0|1296226043|0|2266922|6210582|43278680|19063070|22851508|50542355|17999900|255447552|417660569
31-MAR-2026|PNLF|EQUITY|32022073293|234|375143900|5314356312|63436864|0|6328394719|865117610|627596074|12270264|20000|13586335743|0|77737504|141558260|181292620|28682666|690886767|49181667|0|462147586|1631487070
31-MAR-2026|PNSE|EQUITY|797813496|665|0|645808400|0|89990|143144966|0|46841|0|0|789090197|0|0|0|10500|322015|0|5322788|0|0|5655303
31-MAR-2026|POLA|EQUITY|3351075600|78|257113382|2625386834|59|0|331723880|132467723|103|97049|3324500|3350113530|0|0|0|862000|100069|0|0|0|0|962069
31-MAR-2026|POLI|EQUITY|2010526400|1170|0|781412000|0|0|1149370500|0|0|0|0|1930782500|0|0|0|78743900|0|0|0|0|0|78743900
31-MAR-2026|POLL|EQUITY|8318823600|112|0|7316170600|0|0|59101300|0|679|0|0|7375272579|0|101|0|868535330|31100|44400|3940090|0|0|872551021
31-MAR-2026|POLU|EQUITY|750000000|15725|0|748647100|0|0|1305300|0|0|0|0|749952400|0|0|0|1300|0|0|6300|0|0|7600
31-MAR-2026|POLY|EQUITY|2313113365|39|18|71936070|23010200|0|614381191|0|109142|100000|193000|709729621|0|1497694056|0|26175352|6887850|0|2940514|0|680284|1534378056
31-MAR-2026|POOL|EQUITY|2341366264|50|289746943|177530540|12072290|0|885552596|150836118|90247167|1035284|638569024|2245589962|126800|20574679|264200|4023500|318279|42624400|0|0|5546900|73478758
31-MAR-2026|PORT|EQUITY|2813941985|860|0|833567373|0|0|8256200|0|0|0|0|841823573|0|1829484412|0|2214600|112200|0|140307200|0|0|1972118412
31-MAR-2026|POSA|EQUITY|8388870206|50|109824293|3055227134|1662647|166948823|794082780|535999629|997651900|100000|82601200|5744098406|0|650000|0|500000|4751800|0|0|0|0|5901800
31-MAR-2026|POWR|EQUITY|16087156000|720|45017900|14110439920|2365300|0|934828116|96491067|6472641|50113267|0|15245728211|0|6046500|14494011|141278317|57421920|532310406|82453735|0|7422900|841427789
31-MAR-2026|PPGL|EQUITY|771178020|196|0|2223600|0|0|768334320|0|0|0|0|770557920|0|0|0|600|119500|0|0|0|0|120100
31-MAR-2026|PPRE|EQUITY|10224271000|134|275425600|73212209|11059996|23600000|940151153|51541259|6492046|156259866|481284659|2019026788|0|12149300|13197900|70190600|1219912|230845300|2285000|0|2306200|332194212
31-MAR-2026|PPRI|EQUITY|1075027288|181|0|933000|0|0|1066558148|0|327800|40|0|1067818988|0|0|0|6788600|406400|0|13300|0|0|7208300
31-MAR-2026|PPRO|EQUITY|61675671883|32|8822914306|124268365|267297438|0|11247788664|169754479|671624006|87768800|52044824|21443460882|0|105|0|110943645|14568783|0|3411348|0|0|128923881
31-MAR-2026|PRAS|EQUITY|701043478|0|0|842000|0|0|33540900|0|51500|0|0|34434400|0|0|0|100|75700|0|100|0|0|75900
31-MAR-2026|PRAY|EQUITY|13959422300|710|0|2423513276|0|0|209330600|0|0|0|0|2632843876|0|4180272224|0|659069133|21800|0|0|0|0|4839363157
31-MAR-2026|PRDA|EQUITY|937500000|2700|10558301|53441200|17900|0|53598225|66734800|251981|0|0|184602407|0|2612400|682900|46086200|9900|39287480|11571253|5747760|84399700|190397593
31-MAR-2026|PRIM|EQUITY|3393434905|70|62061|19313135|0|0|1121832472|23442593|19801|80|0|1164670142|0|0|0|35704500|179063|0|801200|0|0|36684763
31-MAR-2026|PSAB|EQUITY|26460000000|460|7500|53857300|0|0|24918663156|6656700|1613|0|120000|24979306269|0|10768296|57294400|773666441|443189794|127156500|7385500|0|61232800|1480693731
31-MAR-2026|PSAT|EQUITY|1482353000|895|0|117807500|0|0|101818700|0|15000|0|0|219641200|0|30200|0|2289800|389600|0|2200|0|0|2711800
31-MAR-2026|PSDN|EQUITY|1440000000|131|0|10221600|0|15000|164298118|0|922447|0|0|175457165|0|0|0|1586600|390000|0|259400|0|0|2236000
31-MAR-2026|PSGO|EQUITY|18850000000|196|0|384695600|0|0|718942100|0|0|0|0|1103637700|0|100000000|0|961765133|500000500|0|184596667|0|0|1746362300
31-MAR-2026|PSKT|EQUITY|10351231636|244|0|6295650848|0|0|3920761038|72444500|1325000|0|0|10290181386|0|400000|0|42754700|81000|0|9130550|0|0|52366250
31-MAR-2026|PSSI|EQUITY|5417063153|348|0|3017028000|0|0|108935754|823500|332|0|0|3126787586|0|2271054146|2457666|2135806|571200|2996695|5769664|0|5290390|2290275567
31-MAR-2026|PTBA|EQUITY|11520659250|3180|480777600|223098509|106284400|6000000|1385747207|227746005|46744441|5342700|382800|2482123662|9886800|55069628|136471165|215523191|5568100|634577300|48185637|8038500|290472767|1403793088
31-MAR-2026|PTDU|EQUITY|1500000000|70|0|475200010|0|0|399070309|0|0|2600|0|874272919|0|181|0|318800|408100|0|0|0|0|727081
31-MAR-2026|PTIS|EQUITY|550165300|300|12675100|6445000|0|0|25758600|0|0|0|0|44878700|0|1099500|0|549700|25028500|0|23383600|0|5060000|55121300
31-MAR-2026|PTMP|EQUITY|3169200000|63|0|176532700|0|0|672418900|0|0|0|0|848951600|0|0|0|10426300|420600|0|11277500|0|0|22124400
31-MAR-2026|PTMR|EQUITY|1907000000|374|0|247960200|0|0|186190000|0|0|0|0|434150200|0|0|0|411500|338300|0|100000|0|0|849800
31-MAR-2026|PTPP|EQUITY|6199897354|290|396990677|274751936|53636854|3500000|2043252663|9438864|100471338|17347071|2312192|2901701595|0|18012192|1235900|35111575|4750631|59093402|12082526|0|5961697|136247923
31-MAR-2026|PTPS|EQUITY|2167514856|198|0|1540900|0|0|431106056|0|0|0|0|432646956|0|0|0|5412100|538400|0|0|0|11417400|17367900
31-MAR-2026|PTPW|EQUITY|878187500|945|0|172125700|0|0|3509700|0|0|0|0|175635400|0|0|0|1500|600|0|0|0|0|2100
31-MAR-2026|PTRA|EQUITY|294443500|0|20|15877735|93175|0|83767663|0|672221|0|1382150|101792964|0|2622680|0|403350|349208|0|50100|0|0|3425338
31-MAR-2026|PTRO|EQUITY|10086050000|4450|3956300|7931041670|2249600|210000|982474920|38041137|54659531|228600|107200|9012968958|4439565|240583655|23577457|266458838|10954100|84660351|317762353|91700|32479023|981007042
31-MAR-2026|PTSN|EQUITY|5314344000|298|0|2000|0|0|3957397174|0|5000|0|0|3957404174|0|1323846300|275800|7336600|15379126|0|7102000|0|3000000|1356939826
31-MAR-2026|PTSP|EQUITY|220808000|860|1524100|81693066|0|0|3670900|0|0|0|0|86888066|0|22020000|0|107720934|5000|0|25600|0|3929000|133700534
31-MAR-2026|PUDP|EQUITY|659120000|334|432394|304396958|0|1882|341477404|0|3654|0|0|646312292|0|40|0|1480500|40230|0|4070504|0|2996000|8587274
31-MAR-2026|PURA|EQUITY|6301930902|29|0|2715261180|0|0|3290228156|0|1900|10066|0|6005501302|0|0|0|290159200|3470400|0|2800000|0|0|296429600
31-MAR-2026|PURE|EQUITY|1375181505|51|485600|376931830|650000|0|830505948|0|149302527|401500|3747800|1362025205|0|0|0|30000|803500|0|390600|0|0|1224100
31-MAR-2026|PURI|EQUITY|1000000000|144|0|463200|0|0|135227100|0|0|0|0|135690300|0|0|0|5437300|58636600|0|235800|0|0|64309700
31-MAR-2026|PWON|EQUITY|48159602400|338|665505349|33192236028|170262772|320600|2853971641|825850742|14773728|43016200|1919900|37767856960|13976900|309173174|1516987142|738711421|8275400|6333684697|55540349|0|1269186093|10245535176
31-MAR-2026|PYFA|EQUITY|11236694469|310|572628500|219679273|14338600|0|2341141006|123053200|352879539|0|800000|3624520118|0|7232190368|0|364744171|7742800|4191000|3245500|0|0|7612113839
31-MAR-2026|PZZA|EQUITY|3021875000|192|760600|2000097150|0|0|302173700|0|1315119|1274000|340700|2305961269|0|211607481|0|329062908|16329600|4952300|143761042|0|10200400|715913731
31-MAR-2026|RAAM|EQUITY|6813620000|212|0|682634500|0|0|5072237682|0|28097518|0|0|5782969700|0|402723000|0|405141700|9305400|48103300|158876900|0|6500000|1030650300
31-MAR-2026|RAFI|EQUITY|3128140475|36|0|3751400|0|0|1912185024|0|51|0|0|1915936475|0|0|0|12100100|103900|0|0|0|0|12204000
